dNB_M5_M1,dNB_M4_M1,dNB_nonclimate_matched_M1,dNB_climate_M5_matched,dAUC_M5_M1
0.016167953667953677,0.011261261261261313,0.008325289575289607,0.00784266409266407,0.03847021261573813
0.016930786942977144,0.010864727849693334,0.009984326928658527,0.006946460014318617,0.037790243023557046
0.017544606283714043,0.01486344146655455,0.008852099713796302,0.00869250656991774,0.03615476203888657
0.015179534597010297,0.010743455958435177,0.00875107324483193,0.006428461352178366,0.04203948162529725
0.029469886716146976,0.01594705760702217,0.01780831361014726,0.011661573105999717,0.05983647713076823
0.02311934085740039,0.01500879715058151,0.01179032742565339,0.011329013431746998,0.05433113658152766
0.022549887765398846,0.012078090570234207,0.011151382853847924,0.011398504911550922,0.05713257346731693
0.012353006640204806,0.01107937332294645,0.006912242954829284,0.0054407636853755215,0.02640874898716905
0.02435293329462468,0.014884209115880176,0.016000803948279296,0.008352129346345383,0.04634377769723641
0.014078321337074512,0.006490179333902585,0.01112602171526167,0.0029522996218128428,0.030068398822284625
0.012942268756222203,0.007304495676588724,0.00991084712014939,0.003031421636072812,0.01394437420596284
0.017041226372972174,0.009036208619479985,0.010173707822167394,0.00686751855080478,0.03958460223704796
0.014176332347812931,0.009638606409131806,0.008588106609484863,0.005588225738328068,0.039237021621201906
0.013708632669885756,0.008503120951595833,0.008291131786597544,0.005417500883288212,0.02952117721450498
0.022374932570302764,0.01098810891948307,0.01227806834439571,0.010096864225907054,0.05324797324609898
0.02323115481010221,0.014483323693850025,0.010723925197609424,0.012507229612492787,0.043962544703238904
0.013547422008830606,0.00825150191811233,0.010519458585663638,0.0030279634231669683,0.02565798270609576
0.01672144572446685,0.010977944512687687,0.010823013844161872,0.005898431880304977,0.03259507111728388
0.024925989916441904,0.01709557151950533,0.012680225920200489,0.012245763996241416,0.05288670297513076
0.014404180644589898,0.009554810066319086,0.006045105789351302,0.008359074855238596,0.039188262808462104
0.015925123978487082,0.01345054331015072,0.009708737864077666,0.006216386114409417,0.03770680988561814
0.017900222447338465,0.010850834960784511,0.011216358756383604,0.006683863690954861,0.051944424323537075
0.022152566700439025,0.013983873691320509,0.013340087808172918,0.008812478892266107,0.0505047841868298
0.017935713201985365,0.011541712725144676,0.008789041333420011,0.009146671868565354,0.05376695407697285
0.023389736477115147,0.012527045769764267,0.014590846047156741,0.008798890429958406,0.055301746487098846
0.021662939709297335,0.013234282274017406,0.014932914767351868,0.006730024941945467,0.046299452227601234
0.01438848920863306,0.009398333312695767,0.008469644250176434,0.005918844958456626,0.035076494810996506
0.018244131747067155,0.01343977469222088,0.009712256287598725,0.00853187545946843,0.04460679087713448
0.01891091364775574,0.012444531241523782,0.011598259718560516,0.007312653929195223,0.035052226441410705
0.01954347660126729,0.014450394250379,0.010317036196874352,0.009226440404392938,0.03380640552209657
0.016843214139404206,0.007842219230994346,0.01330836308304556,0.0035348510563586455,0.03504418438782142
0.01872973040920481,0.011958534807129884,0.00945285722665909,0.00927687318254572,0.04107656293256434
0.01676838300645847,0.012040054512057835,0.011376429460212167,0.005391953546246303,0.03380070542439173
0.017029328287606477,0.00745033112582788,0.010320805022791812,0.006708523264814664,0.04428765662012779
0.01935772021176932,0.014673522298960823,0.013333623826227187,0.0060240963855421326,0.043643025301766225
0.020468486087652227,0.011912169970664022,0.012445550715619147,0.00802293537203308,0.04650040488070539
0.019730780466976794,0.012213757612530601,0.012876693858288962,0.006854086608687832,0.0343480869642393
0.014211298757674101,0.012288897616635958,0.0055501581329970295,0.008661140624677072,0.03101674729035797
0.023661661819039392,0.016002785046099255,0.015620964209911659,0.008040697609127734,0.04659852229766337
0.01436778546380868,0.007620895108770953,0.008910585050255243,0.005457200413553437,0.03682434382093758
0.01670714134564033,0.012787311440058846,0.009673616219429887,0.007033525126210444,0.03601926299063429
