setting,spatial_unit_id,department_id,predictor_week,target_week,outcome,full_model_probability,no_climate_probability,prediction_state
Colombia,COL.31.41_2,31.0,2021-10-31,,1,0.417284631724629,0.4528486111842924,recal
Colombia,COL.31.41_2,31.0,2021-11-07,,0,0.3480164899846347,0.3779571087813358,recal
Colombia,COL.31.41_2,31.0,2021-11-14,,0,0.3513827442490026,0.388325636752687,recal
Colombia,COL.31.41_2,31.0,2021-11-21,,1,0.2887295032219653,0.298920683480983,recal
Colombia,COL.31.41_2,31.0,2021-11-28,,0,0.456894485717856,0.4694631032026204,recal
Colombia,COL.31.41_2,31.0,2021-12-05,,1,0.4086366710935174,0.4051476265517044,recal
Colombia,COL.31.41_2,31.0,2021-12-12,,1,0.4206356814786446,0.4334435662648299,recal
Colombia,COL.31.41_2,31.0,2021-12-19,,1,0.5670836324590076,0.5860233627032259,recal
Colombia,COL.31.41_2,31.0,2021-12-26,,1,0.4725080472467525,0.4868283284843073,recal
Colombia,COL.31.41_2,31.0,2022-01-02,,0,0.6548762698430999,0.6287687395181368,recal
Colombia,COL.31.41_2,31.0,2022-01-09,,0,0.5845524645820942,0.5653642709842025,recal
Colombia,COL.31.41_2,31.0,2022-01-16,,0,0.5313398520547867,0.5563596275069199,recal
Colombia,COL.31.41_2,31.0,2022-01-23,,0,0.5566287078297449,0.5529454575492916,recal
Colombia,COL.31.41_2,31.0,2022-01-30,,0,0.3063344022354152,0.2931137300414934,recal
Colombia,COL.31.41_2,31.0,2022-02-06,,0,0.2955611715414092,0.2847560354235414,recal
Colombia,COL.31.41_2,31.0,2022-02-13,,0,0.3050972758074997,0.2947143428816342,recal
Colombia,COL.31.41_2,31.0,2022-02-20,,0,0.4038550861594672,0.3789018906288994,recal
Colombia,COL.31.41_2,31.0,2022-02-27,,0,0.3985678657813375,0.3748801040967666,recal
Colombia,COL.31.41_2,31.0,2022-03-06,,0,0.487588290491948,0.4600513180315665,recal
Colombia,COL.31.41_2,31.0,2022-03-13,,0,0.3981226773341401,0.3915078657128286,recal
Colombia,COL.31.41_2,31.0,2022-03-20,,0,0.4232614744531077,0.4376883784698193,recal
Colombia,COL.31.41_2,31.0,2022-03-27,,0,0.3701995687435689,0.384650763212113,recal
Colombia,COL.31.41_2,31.0,2022-04-03,,0,0.4216634021280843,0.4481968807347352,recal
Colombia,COL.31.41_2,31.0,2022-04-17,,0,0.3850574833466565,0.4107555690704826,recal
Colombia,COL.31.41_2,31.0,2022-04-24,,0,0.5391364734816788,0.5704884736930432,recal
Colombia,COL.31.41_2,31.0,2022-05-01,,0,0.3939674533444207,0.4278435294300829,recal
Colombia,COL.31.41_2,31.0,2022-05-29,,0,0.2906087148006098,0.3163757640687142,recal
Colombia,COL.31.41_2,31.0,2022-10-30,,0,0.2451770855739805,0.2560961714649972,recal
Colombia,COL.31.42_2,31.0,2020-01-05,,1,0.7042411146484501,0.6683600268139752,recal
Colombia,COL.31.42_2,31.0,2020-01-12,,1,0.6395030213335248,0.629442244299573,recal
Colombia,COL.31.42_2,31.0,2020-01-19,,1,0.671133324135412,0.6427805218650786,recal
Colombia,COL.31.42_2,31.0,2020-01-26,,1,0.724555080335042,0.6802979865325828,recal
Colombia,COL.31.42_2,31.0,2020-02-02,,1,0.6648182625439737,0.6263033348164321,recal
Colombia,COL.31.42_2,31.0,2020-02-09,,1,0.6259672511462393,0.6068340533071489,recal
Colombia,COL.31.42_2,31.0,2020-02-16,,1,0.6727593571813247,0.6411272315395424,recal
Colombia,COL.31.42_2,31.0,2020-02-23,,1,0.6964029243821612,0.64548997057153,recal
Colombia,COL.31.42_2,31.0,2020-03-01,,1,0.7391899770955327,0.6769309678869547,recal
Colombia,COL.31.42_2,31.0,2020-03-08,,1,0.6547760524935834,0.5900379087229246,recal
Colombia,COL.31.42_2,31.0,2020-03-15,,1,0.6466995044200579,0.6183779360714974,recal
Colombia,COL.31.42_2,31.0,2020-03-22,,1,0.5699624237599054,0.573989652408938,recal
Colombia,COL.31.42_2,31.0,2020-03-29,,1,0.6490069716040799,0.6615258756091382,recal
Colombia,COL.31.42_2,31.0,2020-04-05,,1,0.7056831281953199,0.7073022534393103,recal
Colombia,COL.31.42_2,31.0,2020-04-12,,0,0.6390260372913864,0.6303576858679226,recal
Colombia,COL.31.42_2,31.0,2020-04-19,,1,0.5346946593553139,0.5317854097929403,recal
Colombia,COL.31.42_2,31.0,2020-04-26,,0,0.3872408202983027,0.3982357024297501,recal
Colombia,COL.31.42_2,31.0,2020-05-03,,0,0.3547345199481484,0.3744888030112652,recal
Colombia,COL.31.42_2,31.0,2020-05-10,,0,0.3039143448641857,0.3158421117871029,recal
Colombia,COL.31.42_2,31.0,2020-05-17,,0,0.4978673220120204,0.5069412444291413,recal
Colombia,COL.31.42_2,31.0,2020-05-31,,0,0.3293734012187215,0.3316559170694686,recal
Colombia,COL.31.42_2,31.0,2020-06-07,,0,0.2575791330129218,0.2737889184846949,recal
Colombia,COL.31.42_2,31.0,2020-06-14,,0,0.2072622239501111,0.2241673313333643,recal
Colombia,COL.31.42_2,31.0,2020-07-12,,0,0.2388394031683564,0.2337572113739982,recal
Colombia,COL.31.42_2,31.0,2020-08-02,,0,0.1937980114082551,0.2156162285419215,recal
Colombia,COL.31.42_2,31.0,2020-08-09,,0,0.199666168977104,0.2277913839302706,recal
Colombia,COL.31.42_2,31.0,2021-03-28,,0,0.3326143739782095,0.3107716934487665,recal
Colombia,COL.31.42_2,31.0,2021-04-11,,0,0.3444733028258084,0.3505443824789114,recal
Colombia,COL.31.42_2,31.0,2021-04-18,,0,0.3053042212333843,0.3183899290740419,recal
Colombia,COL.31.42_2,31.0,2021-04-25,,0,0.311282327887563,0.3257108587778576,recal
Colombia,COL.31.5_2,31.0,2020-01-19,,1,0.3156624555924678,0.3168706348249102,recal
Colombia,COL.31.5_2,31.0,2020-02-16,,1,0.4450171697463734,0.4433949735946271,recal
Colombia,COL.31.5_2,31.0,2020-03-15,,0,0.4750798223070188,0.4751580181843433,recal
Colombia,COL.31.5_2,31.0,2020-03-29,,1,0.546702030366836,0.5710705791179423,recal
Colombia,COL.31.5_2,31.0,2020-04-05,,0,0.4568606443104439,0.4734699383017828,recal
Colombia,COL.31.5_2,31.0,2020-04-12,,0,0.3214521586100237,0.341191941481344,recal
Colombia,COL.31.5_2,31.0,2020-04-19,,1,0.3531456694894491,0.3668384240575664,recal
Colombia,COL.31.5_2,31.0,2020-04-26,,0,0.3995654661223331,0.4237003836976065,recal
Colombia,COL.31.5_2,31.0,2020-05-03,,0,0.2958033079739832,0.3231188823040539,recal
Colombia,COL.31.5_2,31.0,2020-05-24,,0,0.3032361284606992,0.319219067411711,recal
Colombia,COL.31.5_2,31.0,2020-05-31,,1,0.3533385501119894,0.366213083334491,recal
Colombia,COL.31.5_2,31.0,2021-02-21,,1,0.3962800936307311,0.3947880525385754,recal
Colombia,COL.31.5_2,31.0,2021-03-07,,0,0.4201002379726837,0.3714494153543882,recal
Colombia,COL.31.5_2,31.0,2021-03-14,,1,0.4272657765800095,0.3842286944440018,recal
Colombia,COL.31.5_2,31.0,2021-03-21,,0,0.4475447457443854,0.4225117960566664,recal
Colombia,COL.31.5_2,31.0,2021-04-18,,0,0.3765986504571103,0.3817892348236283,recal
Colombia,COL.31.5_2,31.0,2021-05-02,,1,0.3680318283912083,0.3923181993894016,recal
Colombia,COL.31.5_2,31.0,2021-05-09,,0,0.3829402548224828,0.3968538289073698,recal
Colombia,COL.31.5_2,31.0,2021-05-16,,1,0.3121737619218585,0.3229905204688721,recal
Colombia,COL.31.5_2,31.0,2021-05-23,,1,0.4075685008390099,0.4131213158531379,recal
Colombia,COL.31.5_2,31.0,2021-05-30,,1,0.4400466049011201,0.4493900096395651,recal
Colombia,COL.31.5_2,31.0,2021-06-06,,0,0.3652360736416819,0.3620153181806727,recal
Colombia,COL.31.5_2,31.0,2021-06-13,,1,0.4725467953946198,0.4619036061596477,recal
Colombia,COL.31.5_2,31.0,2021-06-20,,0,0.4208335953663737,0.4084761899248676,recal
Colombia,COL.31.5_2,31.0,2021-06-27,,1,0.4102365349857895,0.4020896896880104,recal
Colombia,COL.31.5_2,31.0,2021-07-04,,1,0.3373586629336734,0.3445206436037853,recal
Colombia,COL.31.5_2,31.0,2021-07-11,,0,0.3699050168522441,0.3748223207703705,recal
Colombia,COL.31.5_2,31.0,2021-07-18,,1,0.2896169853944373,0.2943151266879211,recal
Colombia,COL.31.5_2,31.0,2021-07-25,,1,0.3103505337987403,0.3087065834831993,recal
Colombia,COL.31.5_2,31.0,2021-08-01,,0,0.3296022720674234,0.3344722244301401,recal
Colombia,COL.31.5_2,31.0,2021-08-22,,0,0.3357250126372385,0.3160749434023992,recal
Colombia,COL.31.5_2,31.0,2021-08-29,,0,0.2468504321887691,0.2407264811991559,recal
Colombia,COL.31.6_2,31.0,2020-01-05,,0,0.5062965555594159,0.4266392039404026,recal
Colombia,COL.31.6_2,31.0,2020-01-12,,0,0.5423970222804065,0.4854763927769003,recal
Colombia,COL.31.6_2,31.0,2020-01-19,,1,0.5143075981341922,0.434885236253403,recal
Colombia,COL.31.6_2,31.0,2020-01-26,,1,0.6522456951770053,0.5513850384397981,recal
Colombia,COL.31.6_2,31.0,2020-02-02,,1,0.5169812914354176,0.4334181031483718,recal
Colombia,COL.31.6_2,31.0,2020-02-09,,1,0.5267892103898636,0.466214706382065,recal
Colombia,COL.31.6_2,31.0,2020-02-16,,0,0.558787715275964,0.4781682619950328,recal
Colombia,COL.31.6_2,31.0,2020-02-23,,1,0.5827679770923014,0.4873268643173669,recal
Colombia,COL.31.6_2,31.0,2020-03-01,,1,0.7352267345482757,0.6310674404695373,recal
Colombia,COL.31.6_2,31.0,2020-03-08,,1,0.679018662167597,0.5847493862872831,recal
Colombia,COL.31.6_2,31.0,2020-03-15,,0,0.5678961885721212,0.4957203622715068,recal
Colombia,COL.31.6_2,31.0,2020-03-22,,0,0.5646401217745054,0.5078266167589249,recal
Colombia,COL.31.6_2,31.0,2020-03-29,,0,0.578671621134103,0.5350227309687084,recal
Colombia,COL.31.6_2,31.0,2020-04-05,,0,0.5967726332478064,0.5414390483396003,recal
Colombia,COL.31.6_2,31.0,2020-04-12,,0,0.5499057798147806,0.5076838749501141,recal
Colombia,COL.31.6_2,31.0,2020-04-19,,0,0.3671430462992714,0.3206941488627352,recal
Colombia,COL.31.6_2,31.0,2020-04-26,,0,0.3874024819563693,0.3551923266750397,recal
Colombia,COL.31.6_2,31.0,2020-05-03,,1,0.4506708113124996,0.406674869842987,recal
Colombia,COL.31.6_2,31.0,2020-05-10,,0,0.5074784672186462,0.4444206162134638,recal
Colombia,COL.31.6_2,31.0,2020-05-17,,0,0.5928590530956275,0.5260672001124076,recal
Colombia,COL.31.6_2,31.0,2020-05-24,,0,0.4460190327366388,0.3640029645372091,recal
Colombia,COL.31.6_2,31.0,2020-05-31,,0,0.516240932433924,0.4365923405610821,recal
Colombia,COL.31.6_2,31.0,2020-06-07,,1,0.4949899831705078,0.414018370502374,recal
Colombia,COL.31.6_2,31.0,2020-06-14,,0,0.3980885873115197,0.3215175170234606,recal
Colombia,COL.31.6_2,31.0,2020-06-21,,0,0.4424368323224116,0.3570896407452422,recal
Colombia,COL.31.6_2,31.0,2020-06-28,,0,0.3913827332589702,0.302415942293173,recal
Colombia,COL.31.6_2,31.0,2020-07-05,,0,0.5211870078698607,0.4186538133116131,recal
Colombia,COL.31.6_2,31.0,2020-07-12,,0,0.5386057553515299,0.4496237423687357,recal
Colombia,COL.31.6_2,31.0,2020-07-19,,0,0.4479096013793135,0.3660696509121456,recal
Colombia,COL.31.6_2,31.0,2020-07-26,,0,0.353787881318964,0.2952821802576919,recal
Colombia,COL.31.6_2,31.0,2020-08-02,,0,0.2245942599623599,0.1932243833971448,recal
Colombia,COL.31.6_2,31.0,2020-08-09,,0,0.2544746968306428,0.2239678747462826,recal
Colombia,COL.31.6_2,31.0,2020-08-16,,0,0.2493882885754264,0.2135800235012734,recal
Colombia,COL.31.6_2,31.0,2020-08-23,,1,0.3384174214439881,0.2964818669070456,recal
Colombia,COL.31.6_2,31.0,2020-08-30,,1,0.3932720190422117,0.3547168015004422,recal
Colombia,COL.31.6_2,31.0,2020-09-06,,0,0.458428147246794,0.4055653690595286,recal
Colombia,COL.31.6_2,31.0,2020-09-13,,1,0.5081542836229824,0.4635828841996831,recal
Colombia,COL.31.6_2,31.0,2020-09-20,,0,0.505343875850872,0.4533554144946356,recal
Colombia,COL.31.6_2,31.0,2020-09-27,,0,0.5170708686377173,0.467889264382594,recal
Colombia,COL.31.6_2,31.0,2020-10-04,,0,0.4628196100694529,0.425352402024136,recal
Colombia,COL.31.6_2,31.0,2020-10-11,,0,0.5178907988331697,0.4793837227848792,recal
Colombia,COL.31.6_2,31.0,2020-10-18,,1,0.3151682958549879,0.2845889562948694,recal
Colombia,COL.31.6_2,31.0,2020-10-25,,0,0.3696958457152187,0.3288412087898702,recal
Colombia,COL.31.6_2,31.0,2020-11-01,,0,0.3165987620970504,0.2931752887800287,recal
Colombia,COL.31.6_2,31.0,2020-11-08,,0,0.2930006146368135,0.2639844208342145,recal
Colombia,COL.31.6_2,31.0,2020-11-15,,0,0.5150652116268458,0.463910226839878,recal
Colombia,COL.31.6_2,31.0,2020-11-22,,0,0.438574296442149,0.3757429196474531,recal
Colombia,COL.31.6_2,31.0,2020-11-29,,0,0.5068388044334559,0.4288441939219712,recal
Colombia,COL.31.6_2,31.0,2020-12-06,,0,0.5186997053559155,0.4306178905095223,recal
Colombia,COL.31.6_2,31.0,2020-12-13,,0,0.3993396496883673,0.3118484072282891,recal
Colombia,COL.31.6_2,31.0,2020-12-20,,1,0.4186388905775063,0.318539811717719,recal
Colombia,COL.31.6_2,31.0,2020-12-27,,1,0.4123404230087157,0.296605836123973,recal
Colombia,COL.31.6_2,31.0,2021-01-03,,1,0.450978481797089,0.3368338506630008,recal
Colombia,COL.31.6_2,31.0,2021-01-10,,1,0.4897006815640841,0.3876560567944886,recal
Colombia,COL.31.6_2,31.0,2021-01-17,,0,0.6387523480320768,0.5344429203783534,recal
Colombia,COL.31.6_2,31.0,2021-01-24,,1,0.6390079409849976,0.5458839311484855,recal
Colombia,COL.31.6_2,31.0,2021-01-31,,0,0.6239800692977018,0.5315385547751403,recal
Colombia,COL.31.6_2,31.0,2021-02-07,,1,0.6192285518364825,0.5285623558867242,recal
Colombia,COL.31.6_2,31.0,2021-02-14,,1,0.5421263904702748,0.4482946287226016,recal
Colombia,COL.31.6_2,31.0,2021-02-21,,1,0.5862132821018933,0.4923948231305965,recal
Colombia,COL.31.6_2,31.0,2021-02-28,,1,0.5753851662829056,0.4817510676391506,recal
Colombia,COL.31.6_2,31.0,2021-03-07,,0,0.6534891156399224,0.5419894895462293,recal
Colombia,COL.31.6_2,31.0,2021-03-14,,1,0.651145045249283,0.5427430955569732,recal
Colombia,COL.31.6_2,31.0,2021-03-21,,1,0.6531377768262603,0.549865079062904,recal
Colombia,COL.31.6_2,31.0,2021-03-28,,1,0.6819049540950477,0.5827552901991503,recal
Colombia,COL.31.6_2,31.0,2021-04-04,,0,0.5364608354137527,0.4465314794079386,recal
Colombia,COL.31.6_2,31.0,2021-04-11,,0,0.5672991240474483,0.4973012636536634,recal
Colombia,COL.31.6_2,31.0,2021-04-18,,1,0.6504493322219872,0.5819668267786978,recal
Colombia,COL.31.6_2,31.0,2021-04-25,,0,0.6102209414136669,0.5395804013810329,recal
Colombia,COL.31.6_2,31.0,2021-05-02,,1,0.5997428119657814,0.5460903660850593,recal
Colombia,COL.31.6_2,31.0,2021-05-09,,1,0.51034594878351,0.4495414181015172,recal
Colombia,COL.31.6_2,31.0,2021-05-16,,0,0.5432681209577964,0.4758947286793111,recal
Colombia,COL.31.6_2,31.0,2021-05-23,,1,0.4775491181078358,0.417375631966549,recal
Colombia,COL.31.6_2,31.0,2021-05-30,,1,0.5378160894040673,0.4631542229649945,recal
Colombia,COL.31.6_2,31.0,2021-06-06,,1,0.6061797384618705,0.5189594006516908,recal
Colombia,COL.31.6_2,31.0,2021-06-13,,1,0.4236242004831598,0.3396204328507097,recal
Colombia,COL.31.6_2,31.0,2021-06-20,,1,0.6231133112815535,0.533987410132825,recal
Colombia,COL.31.6_2,31.0,2021-06-27,,1,0.6457206897553193,0.5531593219632994,recal
Colombia,COL.31.6_2,31.0,2021-07-04,,1,0.6118425923719947,0.5251001845857869,recal
Colombia,COL.31.6_2,31.0,2021-07-11,,1,0.6762132115714766,0.5900863938238001,recal
Colombia,COL.31.6_2,31.0,2021-07-18,,1,0.6114885329903668,0.5183477341228535,recal
Colombia,COL.31.6_2,31.0,2021-07-25,,1,0.5901491649333577,0.4956249203136699,recal
Colombia,COL.31.6_2,31.0,2021-08-01,,1,0.565265607214589,0.4709644790875685,recal
Colombia,COL.31.6_2,31.0,2021-08-08,,0,0.585483718807043,0.4863675542873411,recal
Colombia,COL.31.6_2,31.0,2021-08-15,,0,0.6127899184861282,0.506091808712666,recal
Colombia,COL.31.6_2,31.0,2021-08-22,,1,0.6223653279041174,0.518274275567357,recal
Colombia,COL.31.6_2,31.0,2021-08-29,,1,0.6795018773625454,0.5797943570096276,recal
Colombia,COL.31.6_2,31.0,2021-09-05,,1,0.517169520540933,0.4271089804977512,recal
Colombia,COL.31.6_2,31.0,2021-09-12,,1,0.3747171596328458,0.3098575301883396,recal
Colombia,COL.31.6_2,31.0,2021-09-19,,1,0.4745911662183239,0.4141775639470327,recal
Colombia,COL.31.6_2,31.0,2021-09-26,,1,0.4950962731823027,0.4355651663462223,recal
Colombia,COL.31.6_2,31.0,2021-10-03,,1,0.5753337452982147,0.5159848487571865,recal
Colombia,COL.31.6_2,31.0,2021-10-10,,1,0.6207788771855048,0.5688353738368404,recal
Colombia,COL.31.6_2,31.0,2021-10-17,,1,0.5036942633323312,0.4457975044840939,recal
Colombia,COL.31.6_2,31.0,2021-10-24,,1,0.4919317687132233,0.4316841602584264,recal
Colombia,COL.31.6_2,31.0,2021-10-31,,0,0.5441069982916259,0.483457329871631,recal
Colombia,COL.31.6_2,31.0,2021-11-07,,1,0.5922000588136186,0.522532939948939,recal
Colombia,COL.31.6_2,31.0,2021-11-14,,0,0.583429440861057,0.5162906267535464,recal
Colombia,COL.31.6_2,31.0,2021-11-21,,1,0.6148905304419572,0.5294134591239842,recal
Colombia,COL.31.6_2,31.0,2021-11-28,,0,0.5152139600788164,0.4341985107622449,recal
Colombia,COL.31.6_2,31.0,2021-12-12,,1,0.5129666095379012,0.4306810661577945,recal
Colombia,COL.31.6_2,31.0,2021-12-19,,0,0.5408391490861971,0.4657054960321296,recal
Colombia,COL.31.6_2,31.0,2021-12-26,,0,0.5088716052246145,0.434982066294835,recal
Colombia,COL.31.6_2,31.0,2022-01-23,,1,0.5059911026293484,0.4152182094999717,recal
Colombia,COL.31.6_2,31.0,2022-02-06,,1,0.5883108296568249,0.4918183934333417,recal
Colombia,COL.31.6_2,31.0,2022-02-13,,0,0.5652622471352403,0.459893213701474,recal
Colombia,COL.31.6_2,31.0,2022-02-20,,1,0.6163071038089918,0.505054440669384,recal
Colombia,COL.31.6_2,31.0,2022-02-27,,1,0.4877946069424282,0.3957232079412608,recal
Colombia,COL.31.6_2,31.0,2022-03-06,,1,0.4806182752517906,0.4104843335636914,recal
Colombia,COL.31.6_2,31.0,2022-03-13,,1,0.4463054634500263,0.4095751768320894,recal
Colombia,COL.31.6_2,31.0,2022-03-20,,0,0.5371196359235739,0.4916226250598599,recal
Colombia,COL.31.6_2,31.0,2022-03-27,,1,0.7031862910786177,0.6495115812942104,recal
Colombia,COL.31.6_2,31.0,2022-04-03,,1,0.625532749406008,0.582072024736184,recal
Colombia,COL.31.6_2,31.0,2022-04-10,,1,0.6542661244808722,0.6101691639618717,recal
Colombia,COL.31.6_2,31.0,2022-04-17,,1,0.5598388968328653,0.4995768355079946,recal
Colombia,COL.31.6_2,31.0,2022-04-24,,1,0.613500567139717,0.5544468979457385,recal
Colombia,COL.31.6_2,31.0,2022-05-01,,1,0.5965593820758303,0.5247433663899619,recal
Colombia,COL.31.6_2,31.0,2022-05-08,,0,0.5876488519593953,0.5213118427431438,recal
Colombia,COL.31.6_2,31.0,2022-05-15,,0,0.5750778867484476,0.5124340822451302,recal
Colombia,COL.31.6_2,31.0,2022-05-22,,0,0.5477638909097754,0.4810496649759497,recal
Colombia,COL.31.6_2,31.0,2022-05-29,,1,0.6314908228074732,0.5586864462637517,recal
Colombia,COL.31.6_2,31.0,2022-06-05,,1,0.5667332516851449,0.4820456284201034,recal
Colombia,COL.31.6_2,31.0,2022-06-12,,1,0.5308756555224704,0.4402916220336791,recal
Colombia,COL.31.6_2,31.0,2022-06-19,,1,0.3971851086633387,0.3111139606457284,recal
Colombia,COL.31.6_2,31.0,2022-06-26,,1,0.5270751074363831,0.4320734345092901,recal
Colombia,COL.31.6_2,31.0,2022-07-03,,1,0.5697020505104139,0.4950299263133144,recal
Colombia,COL.31.6_2,31.0,2022-07-10,,1,0.6199473570405504,0.5586345951989706,recal
Colombia,COL.31.6_2,31.0,2022-07-17,,0,0.5969300242927532,0.5447872717233551,recal
Colombia,COL.31.6_2,31.0,2022-07-24,,0,0.4925616723917676,0.4391112105964578,recal
Colombia,COL.31.6_2,31.0,2022-07-31,,1,0.5158245447242262,0.451060709360835,recal
Colombia,COL.31.6_2,31.0,2022-08-07,,1,0.4487452554284253,0.3907257261730132,recal
Colombia,COL.31.6_2,31.0,2022-08-14,,0,0.4373832035547509,0.3850463113468829,recal
Colombia,COL.31.6_2,31.0,2022-08-21,,1,0.3184141033685426,0.2733550971876017,recal
Colombia,COL.31.6_2,31.0,2022-08-28,,1,0.4991863387857054,0.4285895865908539,recal
Colombia,COL.31.6_2,31.0,2022-09-04,,0,0.5325253154434411,0.4720231786834858,recal
Colombia,COL.31.6_2,31.0,2022-09-11,,1,0.4709608236148567,0.412791692480676,recal
Colombia,COL.31.6_2,31.0,2022-09-18,,1,0.5665524209892033,0.5204648608681696,recal
Colombia,COL.31.6_2,31.0,2022-09-25,,1,0.5003489792892079,0.453461588553152,recal
Colombia,COL.31.6_2,31.0,2022-10-02,,1,0.4780077361197117,0.4251996891788663,recal
Colombia,COL.31.6_2,31.0,2022-10-09,,1,0.5602388420195776,0.4971804215798115,recal
Colombia,COL.31.6_2,31.0,2022-10-16,,0,0.5885876741379614,0.5214414144137629,recal
Colombia,COL.31.6_2,31.0,2022-10-23,,1,0.5997521433446267,0.5200196804081804,recal
Colombia,COL.31.6_2,31.0,2022-10-30,,0,0.6153387465692345,0.5349277300744547,recal
Colombia,COL.31.6_2,31.0,2022-11-06,,1,0.5365210661169015,0.45810970859481,recal
Colombia,COL.31.6_2,31.0,2022-11-13,,1,0.3624828834069962,0.3002117540958633,recal
Colombia,COL.31.6_2,31.0,2022-11-20,,1,0.4904696896287578,0.4119102233470585,recal
Colombia,COL.31.6_2,31.0,2022-11-27,,1,0.4354888485505644,0.3530628856260385,recal
Colombia,COL.31.7_2,31.0,2020-01-05,,1,0.6576690612874955,0.6226040524512356,recal
Colombia,COL.31.7_2,31.0,2020-01-12,,1,0.5944938390255783,0.5916022889030071,recal
Colombia,COL.31.7_2,31.0,2020-01-19,,1,0.6152547243148422,0.6001011442110065,recal
Colombia,COL.31.7_2,31.0,2020-01-26,,1,0.5992187025919289,0.5661045791715253,recal
Colombia,COL.31.7_2,31.0,2020-02-02,,1,0.5495639669176667,0.5245105674239526,recal
Colombia,COL.31.7_2,31.0,2020-02-09,,1,0.5904801819236339,0.5910289509872848,recal
Colombia,COL.31.7_2,31.0,2020-02-16,,1,0.5690312968579244,0.5674939471108927,recal
Colombia,COL.31.7_2,31.0,2020-02-23,,1,0.5728116772473199,0.553769487246107,recal
Colombia,COL.31.7_2,31.0,2020-03-01,,1,0.6201266640369184,0.5821407935408883,recal
Colombia,COL.31.7_2,31.0,2020-03-08,,1,0.6153482610946969,0.5794464263896435,recal
Colombia,COL.31.7_2,31.0,2020-03-15,,1,0.514020123768582,0.5167898102703951,recal
Colombia,COL.31.7_2,31.0,2020-03-22,,0,0.5759906518291421,0.6015998312310434,recal
Colombia,COL.31.7_2,31.0,2020-03-29,,1,0.4638366337171934,0.5097848985699508,recal
Colombia,COL.31.7_2,31.0,2020-04-05,,1,0.5512685052715718,0.5816629544391861,recal
Colombia,COL.31.7_2,31.0,2020-04-12,,1,0.6284431731265281,0.6441073405969215,recal
Colombia,COL.31.7_2,31.0,2020-04-19,,1,0.3828056025192162,0.4022047984419945,recal
Colombia,COL.31.7_2,31.0,2020-04-26,,1,0.447512446827155,0.4856621421506248,recal
Colombia,COL.31.7_2,31.0,2020-05-03,,1,0.3852965809020845,0.4281607650766285,recal
Colombia,COL.31.7_2,31.0,2020-05-10,,0,0.4034349152439356,0.4314542991109811,recal
Colombia,COL.31.7_2,31.0,2020-05-17,,1,0.484128092548207,0.5144210202496292,recal
Colombia,COL.31.7_2,31.0,2020-05-24,,0,0.4494434109926581,0.4685962579277539,recal
Colombia,COL.31.7_2,31.0,2020-05-31,,1,0.5191015836071219,0.5323208961774996,recal
Colombia,COL.31.7_2,31.0,2020-06-07,,0,0.3438402435524838,0.3717984799323578,recal
Colombia,COL.31.7_2,31.0,2020-06-14,,0,0.3837646757835523,0.41660226584526,recal
Colombia,COL.31.7_2,31.0,2020-06-21,,0,0.2846937187450394,0.3043653485459474,recal
Colombia,COL.31.7_2,31.0,2020-07-05,,1,0.4085037494108768,0.3969296010849297,recal
Colombia,COL.31.7_2,31.0,2020-07-12,,1,0.2272908427210507,0.2323965614279855,recal
Colombia,COL.31.7_2,31.0,2020-07-19,,0,0.2573943704156515,0.2690948269983882,recal
Colombia,COL.31.7_2,31.0,2020-08-16,,0,0.3625192112020546,0.373990407809862,recal
Colombia,COL.31.7_2,31.0,2020-10-04,,0,0.2616986440313585,0.3210890772412076,recal
Colombia,COL.31.7_2,31.0,2020-10-11,,0,0.3917845355600713,0.461992456551462,recal
Colombia,COL.31.7_2,31.0,2020-11-01,,0,0.2378379781606529,0.2926816373226937,recal
Colombia,COL.31.7_2,31.0,2020-11-08,,0,0.1759509044895851,0.2072737616584674,recal
Colombia,COL.31.8_2,31.0,2020-01-05,,1,0.5304017819523071,0.5202535374479581,recal
Colombia,COL.31.8_2,31.0,2020-01-12,,1,0.3609287003989282,0.3937914208664346,recal
Colombia,COL.31.8_2,31.0,2020-01-19,,1,0.3643598047990615,0.3889006587406269,recal
Colombia,COL.31.8_2,31.0,2020-01-26,,1,0.3985174907812904,0.3921925263692771,recal
Colombia,COL.31.8_2,31.0,2020-02-02,,0,0.4717625487934549,0.4657128739444697,recal
Colombia,COL.31.8_2,31.0,2020-02-16,,1,0.567257073505178,0.5801336039110272,recal
Colombia,COL.31.8_2,31.0,2020-02-23,,0,0.558528516697598,0.5388009857845056,recal
Colombia,COL.31.8_2,31.0,2020-06-21,,0,0.2345849773517891,0.2629536198042002,recal
Colombia,COL.31.8_2,31.0,2020-06-28,,0,0.2385890003764059,0.2386420848962206,recal
Colombia,COL.31.8_2,31.0,2020-09-13,,0,0.2252717421622254,0.2581329378296667,recal
Colombia,COL.31.8_2,31.0,2021-03-14,,0,0.3418876399862389,0.3147187219950944,recal
Colombia,COL.31.9_2,31.0,2020-01-05,,0,0.2947499863465517,0.2909260983368791,recal
Colombia,COL.31.9_2,31.0,2020-01-12,,0,0.2880139012863033,0.2976114856193632,recal
Colombia,COL.31.9_2,31.0,2020-02-09,,1,0.3187429207668579,0.332729753342275,recal
Colombia,COL.31.9_2,31.0,2020-03-08,,0,0.482036829100942,0.4649397405908639,recal
Colombia,COL.31.9_2,31.0,2020-03-22,,1,0.3952676895326757,0.406584753053742,recal
