free,frozen
0.0040392591878074535,0.004798881064917548
0.00860857343640195,0.00839942442191216
0.0077656039277560485,0.00735132085783044
0.01059675574943883,0.010588285121341773
0.01529035623988334,0.013698446885074878
0.01933965348152994,0.01791435109512915
0.003474930155878242,0.0038994244646929632
0.014023526575386469,0.01472671200538439
0.006500511354880251,0.005870073831238859
0.007915940766550555,0.010082752613240376
0.008674089654773148,0.00822060554601417
0.005828511133628672,0.0068250525487174585
0.007153657513881639,0.008081218790104289
0.002965314177125311,0.0037275252156117322
0.01071428571428576,0.009843205574912861
0.005079308501158425,0.0058049240013238745
0.0053510095633094445,0.005897219882055577
0.006392766028703423,0.007476285694585388
0.011576438542730716,0.010438250887689154
0.01006978006699949,0.009573242588350572
0.01609479051369056,0.015659305764729375
0.007115324400488038,0.006456698014403461
0.0031276486528429293,0.0028769592570043745
0.00039585774456094014,0.0028976786901858953
0.012091031698874904,0.009695460675852807
0.0033960819090616268,0.0027410512737826576
0.0015748831538305585,0.002959256248729919
0.002786576320115447,0.0019947075097229705
0.014794880541763061,0.01430213900365132
0.01837013875317567,0.015731874145006874
0.0034929356357928376,0.002717817896389363
0.002155664325023482,0.0018513352438436492
0.00195983838871136,0.0010150957808196803
0.015792977745762493,0.015923949226722495
0.004021181338913077,0.006020082527733284
0.0022574670062514013,0.002176429729103979
0.01405963640255245,0.013885730338581814
0.01154955793392276,0.011577477896696081
0.013535288430551129,0.012430366926016345
0.00516708617267278,0.006128880430556399
0.01020339665704495,0.012159686993546137
0.0030997122385522657,0.004509550203750545
0.009094890019200275,0.008746813981428514
0.018613607188703474,0.01782275811479922
0.014832062188325057,0.015143737166324445
0.02706709543794622,0.028222597699896462
0.0072327345054617465,0.008775008775008836
0.00971731448763255,0.00999074541477371
0.013584360509821258,0.015646480415686115
0.007830268741159774,0.00816973125884013
0.014847831024301567,0.011625596184419718
0.004771458919930527,0.004392102645377788
0.00975689080413042,0.010905358159199935
0.004794942541051672,0.006616484958881341
0.005384715193979511,0.005977867986431601
0.012767101196075825,0.012117546924696548
0.00361539964823146,0.005341671552341831
0.008057340583292188,0.008205635195254551
0.008471064868099981,0.007561806546659916
0.011579303595437768,0.010134177238345254
0.000803148341498694,0.00166366442167587
0.005014631550944393,0.005160947060388443
0.012728361784965586,0.011690839857955687
0.0010032102728732284,0.00012982721178353418
0.008450046685340828,0.0073646125116713645
0.009258360040141106,0.010326632352465115
0.013679967573410223,0.014366780760223408
0.009799952245995364,0.010941895833982196
0.01295857427244293,0.013622144279078596
0.012238084398339372,0.008769362513956241
0.0005292283620382254,0.0006672879347438265
0.017964755059070026,0.018151455746750894
0.005594646353796834,0.004228261571234904
0.003358248236656536,0.006295399515738459
0.01237011380504699,0.011557220612143898
0.003584133522347377,0.004239441517104842
0.006367730656570952,0.005742535283016714
0.006801109832848318,0.0067559946764114975
0.0052045650804023735,0.0038859196676546692
0.007005169331851746,0.007990724189574389
0.011865669582494048,0.01022379204724197
0.015206264572283162,0.014138017519251617
0.009758685229854569,0.009538489255437349
0.013154721713128148,0.011743995369923765
0.002002937641874758,0.0005531923010891615
